epoch, x, y, z, vx, vy, vz
1526845413.6751602, 163858402.50228694, -1460650260.1997714, 1526005.6824458924, 7.095006924352916, 2.0710163083019126, -0.6017620815181047
1526931929.1411397, 164472204.67024577, -1460470856.7807164, 1473943.7194017526, 7.094413249107156, 2.076298170955239, -0.6017675059116304
1527018444.6071193, 165085955.3743246, -1460290996.3757143, 1421881.2951565743, 7.093817220590979, 2.081580568538441, -0.6017727432057248
1527104960.0740983, 165699654.41088238, -1460110678.9384675, 1369818.4259009704, 7.093218837725519, 2.0868635014881143, -0.6017777933165684
1527191475.5400772, 166313301.57618472, -1459929904.4226387, 1317755.1278328362, 7.0926180994295445, 2.092146970240734, -0.6017826561601459
1527277991.0060556, 166926896.6664038, -1459748672.781854, 1265691.4171573028, 7.0920150046194435, 2.097430975232647, -0.6017873316522468
1527364506.4720337, 167540439.47761747, -1459566983.9697018, 1213627.3100868417, 7.091409552209229, 2.1027155169000697, -0.6017918197084646
1527451021.9380116, 168153929.80581003, -1459384837.9397318, 1161562.8228411942, 7.090801741110537, 2.1080005956791017, -0.6017961202441969
1527537537.404989, 168767367.44687104, -1459202234.6454575, 1109497.9716474686, 7.090191570232622, 2.113286212005705, -0.6018002331746451
1527624052.8709662, 169380752.1965961, -1459019174.0403538, 1057432.7727400856, 7.089579038482351, 2.1185723663157114, -0.6018041584148144
1527710568.3369434, 169994083.85068566, -1458835656.0778573, 1005367.2423608437, 7.088964144764206, 2.123859059044825, -0.6018078958795128
1527797083.80292, 170607362.20474553, -1458651680.711368, 953301.3967589263, 7.088346887980282, 2.12914629062862, -0.601811445483352
1527883599.2698965, 171220587.0542864, -1458467247.894248, 901235.2521909027, 7.087727267030281, 2.134434061502534, -0.6018148071407464
1527970114.7358727, 171833758.19472384, -1458282357.579821, 849168.8249207268, 7.087105280811509, 2.1397223721018723, -0.6018179807659132
1528056630.2018487, 172446875.42137748, -1458097009.721374, 797102.13121986, 7.086480928218879, 2.1450112228618035, -0.6018209662728721
1528143145.6678245, 173059938.52947152, -1457911204.272156, 745035.1873671303, 7.0858542081449025, 2.1503006142173615, -0.6018237635754448
1528229661.1348, 173672947.31413445, -1457724941.1853776, 692968.0096488686, 7.0852251194796905, 2.1555905466034484, -0.6018263725872556
1528316176.600775, 174285901.57039806, -1457538220.4142137, 640900.6143588943, 7.08459366111095, 2.160881020454814, -0.6018287932217306
1528402692.06675, 174898801.09319842, -1457351041.9117997, 588833.0177985, 7.083959831923979, 2.1661720362060835, -0.6018310253920968
1528489207.532725, 175511645.6773746, -1457163405.6312335, 536765.2362765083, 7.083323630801668, 2.1714635942917364, -0.6018330690113834
1528575722.9996996, 176124435.1176692, -1456975311.5255766, 484697.2861092758, 7.082685056624497, 2.176755695146111, -0.6018349239924209
1528662238.4656742, 176737169.2087277, -1456786759.5478528, 432629.18362070847, 7.082044108270529, 2.1820483392034005, -0.60183659024784
1528748753.9316483, 177349847.74509844, -1456597749.6510472, 380560.94514227676, 7.081400784615414, 2.1873415268976597, -0.6018380676900725
1528835269.3976223, 177962470.52123255, -1456408281.7881076, 328492.5870130234, 7.0807550845323775, 2.192635258662797, -0.6018393562313511
1528921784.864596, 178575037.33148333, -1456218355.911946, 276424.12557963183, 7.080107006892227, 2.1979295349325705, -0.6018404557837085
1529008300.3305697, 179187547.9701064, -1456027971.9754343, 224355.5771963577, 7.079456550563344, 2.203224356140602, -0.6018413662589776
1529094815.7965434, 179800002.23125935, -1455837129.9314091, 172286.95822512437, 7.078803714411682, 2.2085197227203515, -0.601842087568791
1529181331.262517, 180412399.90900156, -1455645829.7326682, 120218.28503549195, 7.078148497300766, 2.2138156351051457, -0.6018426196245811
1529267846.72949, 181024740.79729393, -1455454071.3319721, 68149.57400471496, 7.077490898091688, 2.2191120937281483, -0.6018429623375798
1529354362.1954632, 181637024.6899989, -1455261854.6820443, 16080.841517700195, 7.076830915643106, 2.2244090990223833, -0.6018431156188179
1529440821.7874362, 181971461.05905488, -1455103924.4662156, 15579.87994073938, 3.8677925270198474, 1.8292832890063457, -0.005794198648774755
1529527281.380409, 182305840.1814679, -1454945536.4873512, 15078.913462490058, 3.867129720167567, 1.8345781581697092, -0.005794254432773523
1529613740.9723818, 182640161.9384765, -1454786690.6869893, 14577.942239429649, 3.866465539244576, 1.8398737047735005, -0.005794308406522523
1529700200.5653543, 182974426.21123886, -1454627387.0064492, 14076.966428107762, 3.865799983319791, 1.8451699313611443, -0.005794360569184874
1529786660.157327, 183308632.88083255, -1454467625.3868299, 13575.98618514654, 3.865133051459038, 1.850466840477811, -0.005794410919919663
1529873119.7492995, 183642781.82825422, -1454307405.7690096, 13075.001667240986, 3.8644647427250467, 1.8557644346704245, -0.005794459457881945
1529959579.3422718, 183976872.93441924, -1454146728.093647, 12574.013031159353, 3.8637950561774463, 1.861062716487668, -0.00579450618222273
1530046038.934244, 184310906.08016175, -1453985592.30118, 12073.020433743459, 3.8631239908727615, 1.866361688479992, -0.005794551092088979
1530132498.5272162, 184644881.14623404, -1453823998.3318264, 11572.024031909063, 3.8624515458644066, 1.8716613531996225, -0.005794594186623609
1530218958.1191883, 184978798.01330644, -1453661946.1255825, 11071.02398264619, 3.8617777202026797, 1.8769617132005636, -0.005794635464965468
1530305417.7121603, 185312656.56196707, -1453499435.622224, 10570.020443019503, 3.8611025129347594, 1.8822627710386102, -0.005794674926249349
1530391877.3041325, 185646456.67272156, -1453336466.761306, 10069.013570168636, 3.8604259231047, 1.8875645292713519, -0.005794712569605972
1530478336.8961046, 185980198.22599268, -1453173039.482162, 9568.003521308576, 3.859747949753425, 1.8928669904581796, -0.00579474839416198
1530564796.4890764, 186313881.10212013, -1453009153.7239044, 9066.990453729979, 3.8590685919187235, 1.8981701571602942, -0.005794782399039938
1530651256.0810485, 186647505.18136042, -1452844809.425423, 8565.974524799543, 3.858387848635245, 1.9034740319407135, -0.005794814583358328
1530737715.6740205, 186981070.34388626, -1452680006.5253873, 8064.955891960363, 3.857705718934493, 1.9087786173642787, -0.005794844946231532
1530824175.2659924, 187314576.46978667, -1452514744.9622443, 7563.934712732285, 3.8570222018448215, 1.9140839159976613, -0.0057948734867698404
1530910634.8589644, 187648023.43906647, -1452349024.6742194, 7062.911144712245, 3.856337296391432, 1.919389930409371, -0.005794900204079438
1530997094.4509363, 187981411.13164604, -1452182845.5993154, 6561.885345574649, 3.855651001596362, 1.9246966631697622, -0.005794925097262398
1531083554.0439086, 188314739.42736095, -1452016207.6753132, 6060.857473071698, 3.8549633164784867, 1.930004116851042, -0.005794948165416682
1531170013.6358805, 188648008.2059621, -1451849110.8397708, 5559.82768503378, 3.8542742400535097, 1.9353122940272764, -0.00579496940763613
1531256473.2278526, 188981217.34711486, -1451681555.0300238, 5058.796139369795, 3.8535837713339607, 1.940621197274398, -0.005794988823010452
1531342932.8208246, 189314366.73039928, -1451513540.183185, 4557.762994067529, 3.852891909329187, 1.9459308291702135, -0.0057950064106252275
1531429392.4127967, 189647456.2353095, -1451345066.236144, 4056.7284071940035, 3.8521986530453516, 1.9512411922944095, -0.005795022169561897
1531515852.0057688, 189980485.74125367, -1451176133.1255684, 3555.6925368958487, 3.851504001485427, 1.9565522892285614, -0.005795036098897758
1531602311.5977411, 190313455.12755352, -1451006740.7879004, 3054.6555413996316, 3.850807953649189, 1.9618641225561402, -0.005795048197705952
1531688771.1907134, 190646364.27344427, -1450836889.1593604, 2553.6175790122525, 3.8501105085332124, 1.967176694862519, -0.005795058465055467
1531775230.7826858, 190979213.0580742, -1450666578.175945, 2052.5788081212827, 3.8494116651308645, 1.9724900087349804, -0.005795066900011131
1531861690.3746583, 191312001.3605044, -1450495807.773427, 1551.539387195317, 3.8487114224323022, 1.977804066762725, -0.005795073501633598
1531948149.9676309, 191644729.05970848, -1450324577.8873544, 1050.499474784363, 3.848009779424465, 1.9831188715368766, -0.005795078268979349
1532034609.5596035, 191977396.03457236, -1450152888.4530523, 549.45922952017, 3.84730673509107, 1.9884344256504922, -0.0057950812011006835
1532121069.1525762, 192310002.16389397, -1449980739.4056203, 48.41881011661701, 3.8466022884126065, 1.9937507316985659, -0.005795082297045715
1532207528.7445493, 192642547.32638294, -1449808130.6799347, -452.6216246299427, 3.84589643836633, 1.999067792278039, -0.005795081555858363
1532293988.3375225, 192975031.4006604, -1449635062.2106466, -953.6619158403109, 3.8451891839262595, 2.004385609987807, -0.005795078976578348
1532380447.9294956, 193307454.26525843, -1449461533.9321828, -1454.7019045520742, 3.8444805240631688, 2.0097041874287256, -0.005795074558241182
1532466907.522469, 193639815.7986202, -1449287545.778744, -1955.7414317192658, 3.843770457744582, 2.0150235272036174, -0.005795068299878167
1532553367.1144423, 193972115.87909937, -1449113097.6843069, -2456.7803382119555, 3.8430589839347697, 2.020343631917283, -0.0057950602005163885
1532639826.7064161, 194304354.38495997, -1448938189.5826223, -2957.8184648159427, 3.8423461015947424, 2.0256645041765045, -0.0057950502591787014
1532726286.29939, 194636531.19437593, -1448762821.4072163, -3458.855652232349, 3.841631809682245, 2.0309861465900547, -0.0057950384748837345
1532812745.8913639, 194968646.18543112, -1448586993.091388, -3959.891741077252, 3.8409161071517497, 2.036308561768705, -0.00579502484664588
1532899205.484338, 195300699.2361187, -1448410704.5682123, -4460.926571881347, 3.8401989929544538, 2.0416317523252294, -0.005795009373475281
1532985665.0763125, 195632690.2243411, -1448233955.7705367, -4961.959985089554, 3.839480466038272, 2.0469557208744176, -0.005794992054377834
1533072124.669287, 195964619.0279096, -1448056746.6309838, -5462.991821060659, 3.8387605253478316, 2.0522804700330766, -0.00579497288835518
1533158584.2612617, 196296485.52454412, -1447879077.0819488, -5964.021920066954, 3.838039169824467, 2.0576060024200435, -0.005794951874404693
1533245043.8532367, 196628289.59187293, -1447700947.055601, -6465.05012229386, 3.837316398406212, 2.0629323206561883, -0.0057949290115194806
1533331503.4462118, 196960031.10743228, -1447522356.4838822, -6966.076267839536, 3.8365922100277965, 2.0682594273644233, -0.005794904298688372
1533417963.0381873, 197291709.94866616, -1447343305.298509, -7467.100196714561, 3.8358666036206417, 2.0735873251697123, -0.005794877734895915
1533504422.6311626, 197623325.99292612, -1447163793.430969, -7968.121748841513, 3.835139578112853, 2.0789160166990746, -0.005794849319122368
1533590882.2231386, 197954879.1174709, -1446983820.812524, -8469.140764054626, 3.8344111324292105, 2.0842455045815953, -0.005794819050343693
1533677341.8161147, 198286369.19946593, -1446803387.3742082, -8970.157082099402, 3.833681265491172, 2.0895757914484325, -0.005794786927531548
1533763801.408091, 198617796.11598346, -1446622493.0468273, -9471.170542632266, 3.8329499762168595, 2.0949068799328234, -0.005794752949653285
1533850261.0010676, 198949159.74400204, -1446441137.76096, -9972.180985220146, 3.8322172635210565, 2.1002387726700924, -0.005794717115671937
1533936720.5930445, 199280459.9604061, -1446259321.4469573, -10473.188249340144, 3.831483126315203, 2.1055714722976586, -0.005794679424546216
1534023180.1850216, 199611696.64198595, -1446077044.0349412, -10974.192174379159, 3.8307475635073884, 2.110904981455046, -0.005794639875230504
1534109639.7779992, 199942869.6654373, -1445894305.454806, -11475.192599633468, 3.8300105740023453, 2.116239302783886, -0.005794598466674846
1534196099.369977, 200273978.90736106, -1445711105.6362178, -11976.189364308397, 3.829272156701445, 2.1215744389279294, -0.005794555197824944
1534282558.9629548, 200605024.24426287, -1445527444.5086133, -12477.182307517938, 3.828532310502691, 2.1269103925330524, -0.005794510067622151
1534369018.554933, 200936005.5525531, -1445343322.001201, -12978.17126828436, 3.8277910343007124, 2.1322471662472626, -0.005794463075003463
1534455478.147912, 201266922.70854637, -1445158738.0429592, -13479.156085537828, 3.8270483269867586, 2.1375847627207105, -0.005794414218901513
1534541937.7398908, 201597775.58846122, -1444973692.562639, -13980.13659811603, 3.826304187448696, 2.1429231846056935, -0.0057943634982445605
1534628397.33287, 201928564.06842, -1444788185.4887602, -14481.112644763827, 3.825558614570996, 2.1482624345566657, -0.005794310911956491
1534714856.9248495, 202259288.02444834, -1444602216.7496138, -14982.084064132823, 3.8248116072347336, 2.1536025152302445, -0.005794256458956802
1534801316.5168295, 202589947.33247507, -1444415786.273261, -15483.050694781025, 3.824063164317581, 2.1589434292852183, -0.0057942001381606
1534887776.1098096, 202920541.8683318, -1444228893.9875329, -15984.012375172462, 3.8233132846938016, 2.164285179382556, -0.005794141948478599
1534974235.70179, 203251071.5077527, -1444041539.820031, -16484.96894367677, 3.822561967234241, 2.1696277681854106, -0.005794081888817097
1535060695.294771, 203581536.1263741, -1443853723.6981254, -16985.920238568833, 3.821809210806325, 2.1749711983591338, -0.005794019958077986
1535147154.8867524, 203911935.59973428, -1443665445.5489566, -17486.866098028448, 3.8210550142740507, 2.1803154725712752, -0.005793956155158737
1535233614.479734, 204242269.80327326, -1443476705.2994332, -17987.806360139828, 3.8202993764979816, 2.1856605934915976, -0.005793890478952392
1535320074.0717158, 204572538.61233225, -1443287502.8762345, -18488.740862891333, 3.819542296335242, 2.19100656379208, -0.00579382292834756
1535406533.6636982, 204902741.90215352, -1443097838.205808, -18989.669444175037, 3.818783772639509, 2.196353386146927, -0.0057937535022284095
1535492993.2566807, 205232879.54788023, -1442907711.2143683, -19490.59194178633, 3.8180238042610077, 2.2017010632325786, -0.005793682199474657
1535579452.848664, 205562951.42455572, -1442717121.8279016, -19991.50819342356, 3.817262390046505, 2.2070495977277136, -0.005793609018961565
1535665912.4416473, 205892957.4071237, -1442526069.9721603, -20492.418036687624, 3.8164995288393024, 2.2123989923132608, -0.005793533959559934
1535752372.0336313, 206222897.37042767, -1442334555.572665, -20993.321309081635, 3.8157352194792313, 2.217749249672407, -0.005793457020136089
1535838831.6266158, 206552771.18921062, -1442142578.5547047, -21494.21784801045, 3.8149694608026454, 2.2231003724906024, -0.005793378199551881
1535925291.2186003, 206882578.7381148, -1441950138.8433359, -21995.107490780345, 3.8142022516424143, 2.22845236345557, -0.005793297496664677
1536011750.8115854, 207212319.8916814, -1441757236.3633828, -22495.990074598638, 3.813433590827918, 2.233805225257314, -0.0057932149103273435
1536098210.403571, 207541994.52435023, -1441563871.0394373, -22996.865436573218, 3.8126634771850414, 2.2391589605881266, -0.005793130439388255
1536184669.9955568, 207871602.51045948, -1441370042.7958572, -23497.73341371224, 3.811891909536164, 2.2445135721425977, -0.005793044082691271
1536271129.5885432, 208201143.72424534, -1441175751.5567684, -23998.593842923725, 3.8111188867001586, 2.24986906261762, -0.005792955839075741
1536357589.18053, 208530618.0398418, -1440980997.2460628, -24499.446561015106, 3.8103444074923827, 2.255225434712399, -0.0057928657073764885
1536444048.7735171, 208860025.33128008, -1440785779.7873995, -25000.291404692904, 3.8095684707246704, 2.26058269112846, -0.005792773686423807
1536530508.3655047, 209189365.47248876, -1440590099.1042035, -25501.128210562325, 3.808791075205329, 2.2659408345696583, -0.0057926797750434515
1536616967.9584925, 209518638.33729312, -1440393955.119666, -26001.956815126814, 3.8080122197391293, 2.2712998677421834, -0.005792583972056631
1536703427.550481, 209847843.7994149, -1440197347.756744, -26502.777054787723, 3.807231903127302, 2.27665979335457, -0.005792486276280001
1536789887.14247, 210176981.73247215, -1440000276.9381602, -27003.588765843913, 3.8064501241675295, 2.282020614117705, -0.005792386686525656
1536876346.7354593, 210506052.0099787, -1439802742.5864034, -27504.39178449133, 3.805666881653939, 2.287382332744836, -0.00579228520160112
1536962806.327449, 210835054.50534406, -1439604744.623727, -28005.18594682259, 3.8048821743770995, 2.2927449519515783, -0.005792181820309344
1537049265.9204392, 211163989.091873, -1439406282.97215, -28505.971088826664, 3.8040960011240075, 2.298108474455924, -0.005792076541448688
1537135725.51243, 211492855.6427652, -1439207357.5534556, -29006.74704638839, 3.8033083606780895, 2.30347290297825, -0.005791969363812925
1537222185.105421, 211821654.03111506, -1439007968.2891927, -29507.51365528816, 3.8025192518191893, 2.3088382402413252, -0.005791860286191226
1537308644.6974127, 212150384.1299113, -1438808115.1006737, -30008.270751201424, 3.801728673323563, 2.3142044889703204, -0.0057917493073681514
1537395104.2904048, 212479045.8120368, -1438607797.908976, -30509.018169698404, 3.800936623963872, 2.319571651892814, -0.005791636426123649
1537481563.8823974, 212807638.9502679, -1438407016.6349406, -31009.755746243594, 3.8001431025091783, 2.324939731738802, -0.00579152164123304
1537568023.4743905, 213136163.41727468, -1438205771.1991727, -31510.483316195416, 3.799348107724935, 2.3303087312407063, -0.0057914049514670145
1537654483.067384, 213464619.08562005, -1438004061.5220413, -32011.200714805826, 3.7985516383729787, 2.33567865313338, -0.005791286355591619
1537740942.6593778, 213793005.8277599, -1437801887.523678, -32511.907777219854, 3.7977536932115283, 2.341049500154121, -0.005791165852368259
1537827402.2523725, 214121323.5160425, -1437599249.1239786, -33012.60433847526, 3.796954270995171, 2.346421275042675, -0.005791043440553674
1537913861.8443673, 214449572.02270833, -1437396146.2426014, -33513.29023350213, 3.7961533704748613, 2.3517939805412458, -0.005790919118899949
1538000321.4373627, 214777751.21988967, -1437192578.7989674, -34013.96529712241, 3.79535099039791, 2.357167619394504, -0.005790792886154489
1538086781.0293586, 215105860.97961044, -1436988546.7122607, -34514.6293640496, 3.794547129507979, 2.362542194349594, -0.005790664741060018
1538173240.621355, 215433901.17378566, -1436784049.9014273, -35015.282268888244, 3.7937417865450764, 2.367917708156144, -0.005790534682354577
1538259700.2143517, 215761871.67422125, -1436579088.2851753, -35515.92384613358, 3.792934960245546, 2.3732941635662734, -0.005790402708771504
1538346159.806349, 216089772.3526139, -1436373661.7819753, -36016.553930171176, 3.792126649342061, 2.3786715633345996, -0.005790268819039433
1538432619.3993468, 216417603.08055034, -1436167770.3100593, -36517.17235527641, 3.791316852563619, 2.3840499102182484, -0.0057901330118822845
1538519078.9913452, 216745363.7295074, -1435961413.787421, -37017.77895561416, 3.790505568635532, 2.3894292069768626, -0.005789995286019254
1538605538.584344, 217073054.17085144, -1435754592.1318147, -37518.373565238384, 3.789692796279424, 2.3948094563726086, -0.005789855640164813
1538691998.1763432, 217400674.27583826, -1435547305.2607563, -38018.95601809164, 3.7888785342132185, 2.4001906611701855, -0.005789714073028684
1538778457.769343, 217728223.9156125, -1435339553.0915232, -38519.52614800473, 3.788062781151135, 2.4055728241368337, -0.0057895705833158504
1538864917.3613431, 218055702.96120754, -1435131335.541152, -39020.083788696356, 3.78724553580368, 2.4109559480423437, -0.005789425169726534
1538951376.9533439, 218383111.2835452, -1434922652.526441, -39520.628773772536, 3.7864267968776413, 2.4163400356590627, -0.005789277830956195
1539037836.5463452, 218710448.7534352, -1434713503.9639478, -40021.160936726345, 3.785606563076079, 2.421725089761907, -0.0057891285656955175
1539124296.138347, 219037715.24157497, -1434503889.769991, -40521.68011093744, 3.7847848330983203, 2.427111113128364, -0.005788977372630406
1539210755.7313492, 219364910.6185494, -1434293809.8606474, -41022.18612967168, 3.7839616056399508, 2.4324981085385082, -0.005788824250441976
1539297215.323352, 219692034.75483045, -1434083264.1517549, -41522.67882608061, 3.7831368793928086, 2.437886078775004, -0.005788669197806539
1539383674.9163551, 220019087.52077663, -1433872252.55891, -42023.1580332012, 3.782310653044975, 2.443275026623116, -0.0057885122133956015
1539470134.508359, 220346068.78663313, -1433660774.9974678, -42523.62358395535, 3.7814829252807685, 2.4486649548707193, -0.005788353295875855
1539556594.100363, 220672978.42253107, -1433448831.3825433, -43024.075311149405, 3.7806536947807365, 2.4540558663083036, -0.0057881924439091605
1539643053.693368, 220999816.2984873, -1433236421.629009, -43524.51304747388, 3.7798229602216504, 2.459447763728989, -0.005788029656152552
1539729513.2853732, 221326582.2844042, -1433023545.6514971, -44024.9366255029, 3.778990720276496, 2.4648406499285254, -0.005787864931258214
1539815972.8783789, 221653276.25006908, -1432810203.3643966, -44525.34587769394, 3.7781569736144656, 2.4702345277053093, -0.005787698267873481
1539902432.4703848, 221979898.0651543, -1432596394.6818552, -45025.740636387214, 3.777321718900952, 2.475629399860387, -0.0057875296646408315
1539988892.0633914, 222306447.59921646, -1432382119.5177784, -45526.12073380541, 3.7764849547975397, 2.4810252691974664, -0.005787359120197866
1540075351.6553986, 222632924.7216963, -1432167377.7858286, -46026.48600205322, 3.7756466799619988, 2.4864221385229244, -0.0057871866331773115
1540161811.2484062, 222959329.3019184, -1431952169.399426, -46526.836273116896, 3.7748068930482783, 2.491820010645814, -0.005787012202207008
1540248270.8404143, 223285661.20909074, -1431736494.2717476, -47027.17137886381, 3.7739655927064932, 2.4972188883778776, -0.005786835825909895
1540334730.4324229, 223611920.31230447, -1431520352.3157275, -47527.491151042115, 3.773122777582925, 2.5026187745335493, -0.005786657502904009
1540421190.0254316, 223938106.4805335, -1431303743.4440553, -48027.795421280236, 3.7722784463200076, 2.50801967192997, -0.0057864772318024695
1540507649.6174412, 224264219.58263427, -1431086667.5691788, -48528.0840210865, 3.771432597556321, 2.51342158338699, -0.005786295011213474
1540594109.2104511, 224590259.48734522, -1430869124.6032996, -49028.35678184866, 3.7705852299265863, 2.5188245117271837, -0.005786110839740285
1540680568.8024616, 224916226.0632867, -1430651114.4583764, -49528.613534833494, 3.7697363420616554, 2.524228459775854, -0.005785924715981224
1540767028.3954728, 225242119.1789604, -1430432637.0461242, -50028.8541111864, 3.7688859325885034, 2.5296334303610437, -0.0057857366385296585
1540853487.9874837, 225567938.70274928, -1430213692.2780118, -50529.07834193097, 3.768034000130223, 2.535039426313542, -0.005785546605973997
1540939947.5794957, 225893684.50291693, -1429994280.0652642, -51029.28605796842, 3.767180543306014, 2.5404464504668964, -0.005785354616897675
1541026407.172508, 226219356.44760755, -1429774400.318861, -51529.47709007742, 3.766325560731177, 2.545854505657417, -0.005785160669879152
1541112866.764521, 226544954.4048453, -1429554052.9495363, -52029.65126891342, 3.7654690510171043, 2.5512635947241913, -0.005784964763491896
1541199326.357534, 226870478.2425342, -1429333237.8677788, -52529.80842500834, 3.7646110127712746, 2.5566737205090853, -0.0057847668963043756
1541285785.9495475, 227195927.8284576, -1429111954.9838314, -53029.948388770164, 3.763751444597243, 2.562084885856762, -0.005784567066880053
1541372245.5425618, 227521303.0302781, -1428890204.2076905, -53530.07099048239, 3.762890345094631, 2.567497093614683, -0.00578436527377737
1541458705.1345763, 227846603.71553698, -1428667985.449107, -54030.17606030369, 3.7620277128591257, 2.572910346633118, -0.005784161515549745
1541545164.7275913, 228171829.7516539, -1428445298.6175845, -54530.26342826745, 3.7611635464824626, 2.5783246477651582, -0.005783955790745555
1541631624.3196065, 228496981.0059266, -1428222143.62238, -55030.33292428131, 3.760297844552425, 2.5837399998667205, -0.005783748097908136
1541718083.9116223, 228822057.34553063, -1427998520.3725042, -55530.3843781268, 3.7594306056528315, 2.589156405796561, -0.005783538435575763
1541804543.5046384, 229147058.6375188, -1427774428.776719, -56030.41761945879, 3.7585618283635305, 2.5945738684162785, -0.00578332680228165
1541891003.0966551, 229471984.74882105, -1427549868.74354, -56530.43247780513, 3.7576915112603904, 2.599992390590327, -0.005783113196553929
1541977462.689672, 229796835.54624403, -1427324840.1812348, -57030.42878256622, 3.7568196529152913, 2.6054119751860267, -0.005782897616915652
1542063922.2816894, 230121610.89647064, -1427099342.9978225, -57530.40636301454, 3.755946251896121, 2.6108326250735683, -0.005782680061884775
1542150381.8747072, 230446310.6660599, -1426873377.1010745, -58030.36504829417, 3.7550713067667596, 2.6162543431260246, -0.0057824605299741485
1542236841.4667256, 230770934.72144645, -1426646942.3985128, -58530.30466742042, 3.754194816087077, 2.6216771322193613, -0.005782239019691506
1542323301.0597441, 231095482.9289402, -1426420038.7974122, -59030.2250492794, 3.7533167784129224, 2.6271009952324413, -0.005782015529539459
1542409760.651763, 231419955.15472615, -1426192666.2047966, -59530.12602262742, 3.7524371922961173, 2.6325259350470387, -0.0057817900580154815
1542496220.2437825, 231744351.26486367, -1425964824.5274417, -60030.00741609079, 3.7515560562844446, 2.6379519545478454, -0.005781562603611907
1542582679.8368025, 232068671.1252867, -1425736513.6718738, -60529.869058165175, 3.750673368921644, 2.6433790566224817, -0.0057813331648159105
1542669139.4288225, 232392914.60180292, -1425507733.5443685, -61029.71077721522, 3.7497891287473992, 2.648807244161504, -0.005781101740109501
1542755599.021843, 232717081.56009358, -1425278484.0509524, -61529.532401474105, 3.7489033342973346, 2.6542365200584137, -0.0057808683279695185
1542842058.6138637, 233041171.8657132, -1425048765.0974014, -62029.33375904311, 3.7480159841030014, 2.65966688720967, -0.00578063292686761
1542928518.206885, 233365185.38408908, -1424818576.5892408, -62529.114677891135, 3.747127076691874, 2.665098348514694, -0.005780395535270235
1543014977.7989068, 233689121.98052117, -1424587918.431744, -63028.87498585429, 3.7462366105873386, 2.6705309068758827, -0.005780156151638639
1543101437.3909283, 234012981.52018148, -1424356790.5299358, -63528.61451063537, 3.7453445843086848, 2.6759645651986137, -0.005779914774428858
1543187896.9839506, 234336763.86811376, -1424125192.7885878, -64028.33307980351, 3.744450996371099, 2.68139932639126, -0.0057796714020917
1543274356.5759733, 234660468.8892334, -1423893125.11222, -64528.03052079363, 3.7435558452856537, 2.686835193365195, -0.0057794260330727345
1543360816.168996, 234984096.4483266, -1423660587.4051015, -65027.70666090608, 3.7426591295593, 2.6922721690348026, -0.0057791786658122875
1543447275.7610192, 235307646.41005063, -1423427579.571249, -65527.36132730605, 3.741760847694858, 2.697710256317486, -0.005778929298745424
1543533735.3540425, 235631118.6389328, -1423194101.5144262, -66026.99434702328, 3.74086099819101, 2.7031494581336823, -0.005778677930301943
1543620194.9460664, 235954512.99937066, -1422960153.1381447, -66526.60554695151, 3.7399595795422895, 2.708589777406865, -0.005778424558906364
1543706654.5390904, 236277829.35563138, -1422725734.3456635, -67026.194753848, 3.7390565902390747, 2.714031217063556, -0.005778169182977921
1543793114.1311147, 236601067.57185137, -1422490845.0399878, -67525.76179433314, 3.7381520287675762, 2.719473780033336, -0.005777911800930542
1543879573.7231393, 236924227.51203597, -1422255485.1238697, -68025.30649488993, 3.7372458936098325, 2.7249174692488545, -0.00577765241117285
1543966033.316164, 237247309.04005924, -1422019654.4998074, -68524.8286818636, 3.7363381832436997, 2.7303622876458373, -0.005777391012108145
1544052492.908189, 237570312.0196633, -1421783353.0700455, -69024.32818146102, 3.735428896142841, 2.7358082381630955, -0.005777127602134398
1544138952.5012145, 237893236.31445813, -1421546580.7365742, -69523.8048197504, 3.7345180307767185, 2.7412553237425397, -0.005776862179644233
1544225412.09324, 238216081.78792125, -1421309337.401129, -70023.25842266069, 3.733605585610587, 2.7467035473291825, -0.005776594743024923
1544311871.686266, 238538848.3033974, -1421071622.965191, -70522.68881598121, 3.732691559105479, 2.7521529118711543, -0.005776325290658381
1544398331.2782922, 238861535.72409788, -1420833437.329986, -71022.09582536113, 3.7317759497182026, 2.757603420319711, -0.005776053820921137
1544484790.8703184, 239184143.91310045, -1420594780.396485, -71521.47927630904, 3.7308587559013295, 2.7630550756292402, -0.005775780332184341
1544571250.4633448, 239506672.73334906, -1420355652.0654025, -72020.83899419243, 3.729939976103183, 2.768507880757277, -0.005775504822813748
1544657710.0553715, 239829122.04765305, -1420116052.237198, -72520.1748042373, 3.729019608767834, 2.773961838664508, -0.005775227291169697
1544744169.6483986, 240151491.71868727, -1419875980.8120747, -73019.4865315276, 3.728097652335089, 2.7794169523147843, -0.005774947735607115
1544830629.2404258, 240473781.6089913, -1419635437.6899786, -73518.77400100489, 3.727174105240481, 2.7848732246751315, -0.005774666154475499
1544917088.833453, 240795991.58096945, -1419394422.7706003, -74018.0370374677, 3.7262489659152616, 2.790330658715756, -0.0057743825461189
1545003548.4254804, 241118121.49689016, -1419152935.953373, -74517.27546557125, 3.72532223278639, 2.7957892574100587, -0.005774096908875922
1545090008.018508, 241440171.21888566, -1418910977.1374722, -75016.48910982683, 3.7243939042765257, 2.801249023734643, -0.005773809241079702
